County,State,Value,Category Range,Year
La Salle,TX,257.9,218.7 - 267.3 (644),2007-2009
La Salle,IL,273.7,267.4 - 1042.1 (641),2007-2009
Labette,KS,110,34.9 - 144.7 (644),2007-2009
Lac qui Parle,MN,101.9,34.9 - 144.7 (644),2007-2009
Lackawanna,PA,162.8,144.8 - 182.2 (643),2007-2009
Laclede,MO,158.7,144.8 - 182.2 (643),2007-2009
Lafayette,LA,109.1,34.9 - 144.7 (644),2007-2009
Lafayette,WI,136.7,34.9 - 144.7 (644),2007-2009
Lafayette,FL,212.3,182.3 - 218.6 (644),2007-2009
Lafayette,AR,274.3,267.4 - 1042.1 (641),2007-2009
Lafayette,MO,282.3,267.4 - 1042.1 (641),2007-2009
Lafayette,MS,545.5,267.4 - 1042.1 (641),2007-2009
Lafourche,LA,172.5,144.8 - 182.2 (643),2007-2009
LaGrange,IN,123.3,34.9 - 144.7 (644),2007-2009
Lajas,PR,276.2,267.4 - 1042.1 (641),2007-2009
Lake,CO,101.1,34.9 - 144.7 (644),2007-2009
Lake,MT,133.9,34.9 - 144.7 (644),2007-2009
Lake,IL,136,34.9 - 144.7 (644),2007-2009
Lake,FL,157.6,144.8 - 182.2 (643),2007-2009
Lake,MI,163.8,144.8 - 182.2 (643),2007-2009
Lake,SD,165.5,144.8 - 182.2 (643),2007-2009
Lake,MN,169.4,144.8 - 182.2 (643),2007-2009
Lake,OR,190,182.3 - 218.6 (644),2007-2009
Lake,IN,192.3,182.3 - 218.6 (644),2007-2009
Lake,CA,240.3,218.7 - 267.3 (644),2007-2009
Lake,TN,274.2,267.4 - 1042.1 (641),2007-2009
Lake,OH,295.5,267.4 - 1042.1 (641),2007-2009
Lake and Peninsula,AK,255.8,218.7 - 267.3 (644),2007-2009
Lake of the Woods,MN,151.1,144.8 - 182.2 (643),2007-2009
Lamar,GA,217.6,182.3 - 218.6 (644),2007-2009
Lamar,AL,225.8,218.7 - 267.3 (644),2007-2009
Lamar,TX,273.6,267.4 - 1042.1 (641),2007-2009
Lamar,MS,301.4,267.4 - 1042.1 (641),2007-2009
Lamb,TX,205.3,182.3 - 218.6 (644),2007-2009
Lamoille,VT,346.1,267.4 - 1042.1 (641),2007-2009
LaMoure,ND,223.3,218.7 - 267.3 (644),2007-2009
Lampasas,TX,290.2,267.4 - 1042.1 (641),2007-2009
Lancaster,PA,125.5,34.9 - 144.7 (644),2007-2009
Lancaster,VA,132.3,34.9 - 144.7 (644),2007-2009
Lancaster,SC,180,144.8 - 182.2 (643),2007-2009
Lancaster,NE,231.1,218.7 - 267.3 (644),2007-2009
Lander,NV,202,182.3 - 218.6 (644),2007-2009
Lane,KS,126.5,34.9 - 144.7 (644),2007-2009
Lane,OR,227,218.7 - 267.3 (644),2007-2009
Langlade,WI,226.4,218.7 - 267.3 (644),2007-2009
Lanier,GA,148.5,144.8 - 182.2 (643),2007-2009
Lapeer,MI,200.6,182.3 - 218.6 (644),2007-2009
LaPorte,IN,229.3,218.7 - 267.3 (644),2007-2009
Laramie,WY,168.7,144.8 - 182.2 (643),2007-2009
Lares,PR,221.2,218.7 - 267.3 (644),2007-2009
Larimer,CO,133.6,34.9 - 144.7 (644),2007-2009
Larue,KY,217.5,182.3 - 218.6 (644),2007-2009
Las Animas,CO,184.1,182.3 - 218.6 (644),2007-2009
Las Marias,PR,361.5,267.4 - 1042.1 (641),2007-2009
Las Piedras,PR,320.4,267.4 - 1042.1 (641),2007-2009
LaSalle,LA,273.4,267.4 - 1042.1 (641),2007-2009
Lassen,CA,174,144.8 - 182.2 (643),2007-2009
Latah,ID,171.9,144.8 - 182.2 (643),2007-2009
Latimer,OK,260.7,218.7 - 267.3 (644),2007-2009
Lauderdale,AL,138.8,34.9 - 144.7 (644),2007-2009
Lauderdale,MS,195.1,182.3 - 218.6 (644),2007-2009
Lauderdale,TN,363.1,267.4 - 1042.1 (641),2007-2009
Laurel,KY,157,144.8 - 182.2 (643),2007-2009
Laurens,GA,296.2,267.4 - 1042.1 (641),2007-2009
Laurens,SC,303.1,267.4 - 1042.1 (641),2007-2009
Lavaca,TX,223,218.7 - 267.3 (644),2007-2009
Lawrence,SD,126.7,34.9 - 144.7 (644),2007-2009
Lawrence,MO,136.4,34.9 - 144.7 (644),2007-2009
Lawrence,AL,188.9,182.3 - 218.6 (644),2007-2009
Lawrence,TN,190.6,182.3 - 218.6 (644),2007-2009
Lawrence,IN,192.9,182.3 - 218.6 (644),2007-2009
Lawrence,KY,227.5,218.7 - 267.3 (644),2007-2009
Lawrence,PA,232,218.7 - 267.3 (644),2007-2009
Lawrence,MS,234.2,218.7 - 267.3 (644),2007-2009
Lawrence,IL,269.7,267.4 - 1042.1 (641),2007-2009
Lawrence,AR,320.3,267.4 - 1042.1 (641),2007-2009
Lawrence,OH,388.2,267.4 - 1042.1 (641),2007-2009
Le Flore,OK,265,218.7 - 267.3 (644),2007-2009
Le Sueur,MN,209.7,182.3 - 218.6 (644),2007-2009
Lea,NM,148,144.8 - 182.2 (643),2007-2009
Leake,MS,331.6,267.4 - 1042.1 (641),2007-2009
Leavenworth,KS,92,34.9 - 144.7 (644),2007-2009
Lebanon,PA,167.6,144.8 - 182.2 (643),2007-2009
Lee,IA,163,144.8 - 182.2 (643),2007-2009
Lee,FL,169.8,144.8 - 182.2 (643),2007-2009
Lee,GA,171.3,144.8 - 182.2 (643),2007-2009
Lee,KY,206.6,182.3 - 218.6 (644),2007-2009
Lee,TX,211.3,182.3 - 218.6 (644),2007-2009
Lee,IL,223.1,218.7 - 267.3 (644),2007-2009
Lee,AL,234.1,218.7 - 267.3 (644),2007-2009
Lee,VA,258.3,218.7 - 267.3 (644),2007-2009
Lee,NC,305.8,267.4 - 1042.1 (641),2007-2009
Lee,SC,338.4,267.4 - 1042.1 (641),2007-2009
Lee,AR,365.8,267.4 - 1042.1 (641),2007-2009
Lee,MS,690.3,267.4 - 1042.1 (641),2007-2009
Leelanau,MI,180.3,144.8 - 182.2 (643),2007-2009
Leflore,MS,722.6,267.4 - 1042.1 (641),2007-2009
Lehigh,PA,171.9,144.8 - 182.2 (643),2007-2009
Lemhi,ID,72.6,34.9 - 144.7 (644),2007-2009
Lenawee,MI,273.1,267.4 - 1042.1 (641),2007-2009
Lenoir,NC,380.1,267.4 - 1042.1 (641),2007-2009
Leon,FL,205.4,182.3 - 218.6 (644),2007-2009
Leon,TX,238.5,218.7 - 267.3 (644),2007-2009
Leslie,KY,310.6,267.4 - 1042.1 (641),2007-2009
Letcher,KY,196.6,182.3 - 218.6 (644),2007-2009
Levy,FL,210.5,182.3 - 218.6 (644),2007-2009
Lewis,ID,110.8,34.9 - 144.7 (644),2007-2009
Lewis,WA,184.9,182.3 - 218.6 (644),2007-2009
Lewis,TN,210.5,182.3 - 218.6 (644),2007-2009
Lewis,MO,233.8,218.7 - 267.3 (644),2007-2009
Lewis,NY,261.2,218.7 - 267.3 (644),2007-2009
Lewis,WV,263.3,218.7 - 267.3 (644),2007-2009
Lewis,KY,346.9,267.4 - 1042.1 (641),2007-2009
Lewis and Clark,MT,173.6,144.8 - 182.2 (643),2007-2009
Lexington,VA,79.4,34.9 - 144.7 (644),2007-2009
Lexington,SC,142,34.9 - 144.7 (644),2007-2009
Liberty,MT,255.7,218.7 - 267.3 (644),2007-2009
Liberty,TX,265.7,218.7 - 267.3 (644),2007-2009
Liberty,GA,290,267.4 - 1042.1 (641),2007-2009
Liberty,FL,293.8,267.4 - 1042.1 (641),2007-2009
Licking,OH,362.8,267.4 - 1042.1 (641),2007-2009
Limestone,AL,169.2,144.8 - 182.2 (643),2007-2009
Limestone,TX,333.8,267.4 - 1042.1 (641),2007-2009
Lincoln,WY,58.1,34.9 - 144.7 (644),2007-2009
Lincoln,NM,127,34.9 - 144.7 (644),2007-2009
Lincoln,WI,127.1,34.9 - 144.7 (644),2007-2009
Lincoln,MO,137.4,34.9 - 144.7 (644),2007-2009
Lincoln,ME,141.5,34.9 - 144.7 (644),2007-2009
Lincoln,CO,142.9,34.9 - 144.7 (644),2007-2009
Lincoln,NE,151.4,144.8 - 182.2 (643),2007-2009
Lincoln,ID,153.5,144.8 - 182.2 (643),2007-2009
Lincoln,KS,158.7,144.8 - 182.2 (643),2007-2009
Lincoln,KY,162.3,144.8 - 182.2 (643),2007-2009
Lincoln,MT,164,144.8 - 182.2 (643),2007-2009
Lincoln,SD,167,144.8 - 182.2 (643),2007-2009
Lincoln,NV,175.3,144.8 - 182.2 (643),2007-2009
Lincoln,WA,188.3,182.3 - 218.6 (644),2007-2009
Lincoln,TN,189.1,182.3 - 218.6 (644),2007-2009
Lincoln,GA,196.3,182.3 - 218.6 (644),2007-2009
Lincoln,OR,212.7,182.3 - 218.6 (644),2007-2009
Lincoln,MN,219.7,218.7 - 267.3 (644),2007-2009
Lincoln,AR,230,218.7 - 267.3 (644),2007-2009
Lincoln,NC,260.5,218.7 - 267.3 (644),2007-2009
Lincoln,OK,267.9,267.4 - 1042.1 (641),2007-2009
Lincoln,LA,338.8,267.4 - 1042.1 (641),2007-2009
Lincoln,WV,356,267.4 - 1042.1 (641),2007-2009
Lincoln,MS,411.4,267.4 - 1042.1 (641),2007-2009
Linn,KS,105.5,34.9 - 144.7 (644),2007-2009
Linn,IA,137.3,34.9 - 144.7 (644),2007-2009
Linn,MO,206.9,182.3 - 218.6 (644),2007-2009
Linn,OR,266.7,218.7 - 267.3 (644),2007-2009
Lipscomb,TX,251.8,218.7 - 267.3 (644),2007-2009
Litchfield,CT,110,34.9 - 144.7 (644),2007-2009
Little River,AR,375,267.4 - 1042.1 (641),2007-2009
Live Oak,TX,173.7,144.8 - 182.2 (643),2007-2009
Livingston,LA,51.9,34.9 - 144.7 (644),2007-2009
Livingston,MO,96.4,34.9 - 144.7 (644),2007-2009
Livingston,NY,179.6,144.8 - 182.2 (643),2007-2009
Livingston,KY,185.9,182.3 - 218.6 (644),2007-2009
Livingston,MI,207,182.3 - 218.6 (644),2007-2009
Livingston,IL,226.3,218.7 - 267.3 (644),2007-2009
Llano,TX,157.3,144.8 - 182.2 (643),2007-2009
Logan,IL,124,34.9 - 144.7 (644),2007-2009
Logan,AR,124.3,34.9 - 144.7 (644),2007-2009
Logan,KS,133.1,34.9 - 144.7 (644),2007-2009
Logan,NE,179.3,144.8 - 182.2 (643),2007-2009
Logan,CO,247,218.7 - 267.3 (644),2007-2009
Logan,OH,254.8,218.7 - 267.3 (644),2007-2009
Logan,ND,266.5,218.7 - 267.3 (644),2007-2009
Logan,OK,267,218.7 - 267.3 (644),2007-2009
Logan,KY,302.4,267.4 - 1042.1 (641),2007-2009
Logan,WV,640.9,267.4 - 1042.1 (641),2007-2009
Loiza,PR,331.7,267.4 - 1042.1 (641),2007-2009
Long,GA,220.8,218.7 - 267.3 (644),2007-2009
Lonoke,AR,293.4,267.4 - 1042.1 (641),2007-2009
Lorain,OH,291.7,267.4 - 1042.1 (641),2007-2009
Los Alamos,NM,150.8,144.8 - 182.2 (643),2007-2009
Los Angeles,CA,236.5,218.7 - 267.3 (644),2007-2009
Loudon,TN,263.7,218.7 - 267.3 (644),2007-2009
Loudoun,VA,133.2,34.9 - 144.7 (644),2007-2009
Louisa,VA,114.7,34.9 - 144.7 (644),2007-2009
Louisa,IA,252.8,218.7 - 267.3 (644),2007-2009
Loup,NE,136.6,34.9 - 144.7 (644),2007-2009
Love,OK,234.9,218.7 - 267.3 (644),2007-2009
Loving,TX,155.9,144.8 - 182.2 (643),2007-2009
Lowndes,GA,207.4,182.3 - 218.6 (644),2007-2009
Lowndes,AL,274.7,267.4 - 1042.1 (641),2007-2009
Lowndes,MS,327.8,267.4 - 1042.1 (641),2007-2009
Lubbock,TX,193,182.3 - 218.6 (644),2007-2009
Lucas,IA,150.8,144.8 - 182.2 (643),2007-2009
Lucas,OH,378.6,267.4 - 1042.1 (641),2007-2009
Luce,MI,144.7,34.9 - 144.7 (644),2007-2009
Lumpkin,GA,132.6,34.9 - 144.7 (644),2007-2009
Luna,NM,214.5,182.3 - 218.6 (644),2007-2009
Lunenburg,VA,263.9,218.7 - 267.3 (644),2007-2009
Luquillo,PR,259.9,218.7 - 267.3 (644),2007-2009
Luzerne,PA,242.8,218.7 - 267.3 (644),2007-2009
Lycoming,PA,288.4,267.4 - 1042.1 (641),2007-2009
Lyman,SD,124.7,34.9 - 144.7 (644),2007-2009
Lynchburg,VA,169.6,144.8 - 182.2 (643),2007-2009
Lynn,TX,186.3,182.3 - 218.6 (644),2007-2009
Lyon,KS,113.9,34.9 - 144.7 (644),2007-2009
Lyon,IA,167.3,144.8 - 182.2 (643),2007-2009
Lyon,NV,184.4,182.3 - 218.6 (644),2007-2009
Lyon,MN,203,182.3 - 218.6 (644),2007-2009
Lyon,KY,216.6,182.3 - 218.6 (644),2007-2009
Mackinac,MI,108.2,34.9 - 144.7 (644),2007-2009
Macomb,MI,233.4,218.7 - 267.3 (644),2007-2009
Macon,GA,140.1,34.9 - 144.7 (644),2007-2009
Macon,IL,146.7,144.8 - 182.2 (643),2007-2009
Macon,MO,218.9,218.7 - 267.3 (644),2007-2009
Macon,NC,245.9,218.7 - 267.3 (644),2007-2009
Macon,AL,247.9,218.7 - 267.3 (644),2007-2009
Macon,TN,377.7,267.4 - 1042.1 (641),2007-2009
Macoupin,IL,220.6,218.7 - 267.3 (644),2007-2009
Madera,CA,387.8,267.4 - 1042.1 (641),2007-2009
Madison,KY,66.4,34.9 - 144.7 (644),2007-2009
Madison,VA,99.3,34.9 - 144.7 (644),2007-2009
Madison,MT,116.3,34.9 - 144.7 (644),2007-2009
Madison,NC,127.8,34.9 - 144.7 (644),2007-2009
Madison,AR,141.7,34.9 - 144.7 (644),2007-2009
Madison,IA,142.6,34.9 - 144.7 (644),2007-2009
Madison,IN,151.9,144.8 - 182.2 (643),2007-2009
Madison,ID,156.5,144.8 - 182.2 (643),2007-2009
Madison,GA,157.9,144.8 - 182.2 (643),2007-2009
Madison,NE,167.5,144.8 - 182.2 (643),2007-2009
Madison,IL,168.6,144.8 - 182.2 (643),2007-2009
Madison,AL,177.4,144.8 - 182.2 (643),2007-2009
Madison,TX,180.4,144.8 - 182.2 (643),2007-2009
Madison,FL,228.4,218.7 - 267.3 (644),2007-2009
Madison,NY,253.9,218.7 - 267.3 (644),2007-2009
Madison,TN,254,218.7 - 267.3 (644),2007-2009
Madison,LA,293.1,267.4 - 1042.1 (641),2007-2009
Madison,OH,308.9,267.4 - 1042.1 (641),2007-2009
Madison,MO,394.3,267.4 - 1042.1 (641),2007-2009
Madison,MS,422.7,267.4 - 1042.1 (641),2007-2009
Magoffin,KY,227.6,218.7 - 267.3 (644),2007-2009
Mahaska,IA,135,34.9 - 144.7 (644),2007-2009
Mahnomen,MN,205.4,182.3 - 218.6 (644),2007-2009
Mahoning,OH,291.4,267.4 - 1042.1 (641),2007-2009
Major,OK,285.3,267.4 - 1042.1 (641),2007-2009
Malheur,OR,169.8,144.8 - 182.2 (643),2007-2009
Manassas,VA,165,144.8 - 182.2 (643),2007-2009
Manassas Park,VA,164.7,144.8 - 182.2 (643),2007-2009
Manatee,FL,182,144.8 - 182.2 (643),2007-2009
Manati,PR,252.2,218.7 - 267.3 (644),2007-2009
Manistee,MI,146.1,144.8 - 182.2 (643),2007-2009
Manitowoc,WI,110.8,34.9 - 144.7 (644),2007-2009
Marathon,WI,191.8,182.3 - 218.6 (644),2007-2009
Marengo,AL,206.8,182.3 - 218.6 (644),2007-2009
Mariana Islands,MP,192.2,182.3 - 218.6 (644),2007-2009
Maricao,PR,232.4,218.7 - 267.3 (644),2007-2009
Maricopa,AZ,158.3,144.8 - 182.2 (643),2007-2009
Maries,MO,175.8,144.8 - 182.2 (643),2007-2009
Marin,CA,151.3,144.8 - 182.2 (643),2007-2009
Marinette,WI,178.7,144.8 - 182.2 (643),2007-2009
Marion,AR,68,34.9 - 144.7 (644),2007-2009
Marion,AL,126,34.9 - 144.7 (644),2007-2009
Marion,IN,135.2,34.9 - 144.7 (644),2007-2009
Marion,IA,140.1,34.9 - 144.7 (644),2007-2009
Marion,KS,148.5,144.8 - 182.2 (643),2007-2009
Marion,MS,162.4,144.8 - 182.2 (643),2007-2009
Marion,IL,181.3,144.8 - 182.2 (643),2007-2009
Marion,FL,185.9,182.3 - 218.6 (644),2007-2009
Marion,OR,212.2,182.3 - 218.6 (644),2007-2009
Marion,GA,238.5,218.7 - 267.3 (644),2007-2009
Marion,MO,239,218.7 - 267.3 (644),2007-2009
Marion,KY,239.5,218.7 - 267.3 (644),2007-2009
Marion,SC,259.3,218.7 - 267.3 (644),2007-2009
Marion,TN,260.1,218.7 - 267.3 (644),2007-2009
Marion,WV,290.1,267.4 - 1042.1 (641),2007-2009
Marion,TX,376.8,267.4 - 1042.1 (641),2007-2009
Marion,OH,465.7,267.4 - 1042.1 (641),2007-2009
Mariposa,CA,314.8,267.4 - 1042.1 (641),2007-2009
Marlboro,SC,286.3,267.4 - 1042.1 (641),2007-2009
Marquette,MI,142.6,34.9 - 144.7 (644),2007-2009
Marquette,WI,154,144.8 - 182.2 (643),2007-2009
Marshall,AL,108.5,34.9 - 144.7 (644),2007-2009
Marshall,SD,140.5,34.9 - 144.7 (644),2007-2009
Marshall,MN,161,144.8 - 182.2 (643),2007-2009
Marshall,IN,172.2,144.8 - 182.2 (643),2007-2009
Marshall,KS,194.6,182.3 - 218.6 (644),2007-2009
Marshall,TN,204.3,182.3 - 218.6 (644),2007-2009
Marshall,IL,216.7,182.3 - 218.6 (644),2007-2009
Marshall,KY,234.6,218.7 - 267.3 (644),2007-2009
Marshall,WV,238.4,218.7 - 267.3 (644),2007-2009
Marshall,OK,258.8,218.7 - 267.3 (644),2007-2009
Marshall,IA,267.1,218.7 - 267.3 (644),2007-2009
Marshall,MS,764.4,267.4 - 1042.1 (641),2007-2009
Martin,FL,102.3,34.9 - 144.7 (644),2007-2009
Martin,KY,154.4,144.8 - 182.2 (643),2007-2009
Martin,TX,180.6,144.8 - 182.2 (643),2007-2009
Martin,IN,182.6,182.3 - 218.6 (644),2007-2009
Martin,MN,258.4,218.7 - 267.3 (644),2007-2009
Martin,NC,368.8,267.4 - 1042.1 (641),2007-2009
Martinsville,VA,301.1,267.4 - 1042.1 (641),2007-2009
Mason,TX,115.1,34.9 - 144.7 (644),2007-2009
Mason,IL,177.7,144.8 - 182.2 (643),2007-2009
Mason,KY,186.3,182.3 - 218.6 (644),2007-2009
Mason,MI,208.1,182.3 - 218.6 (644),2007-2009
Mason,WA,274.9,267.4 - 1042.1 (641),2007-2009
Mason,WV,296.8,267.4 - 1042.1 (641),2007-2009
Massac,IL,194.8,182.3 - 218.6 (644),2007-2009
Matagorda,TX,201.2,182.3 - 218.6 (644),2007-2009
Matanuska-Susitna,AK,172.5,144.8 - 182.2 (643),2007-2009
Mathews,VA,144.4,34.9 - 144.7 (644),2007-2009
Maui,HI,202.6,182.3 - 218.6 (644),2007-2009
Maunabo,PR,280.6,267.4 - 1042.1 (641),2007-2009
Maury,TN,204,182.3 - 218.6 (644),2007-2009
Maverick,TX,191.9,182.3 - 218.6 (644),2007-2009
Mayaguez,PR,290,267.4 - 1042.1 (641),2007-2009
Mayes,OK,297.7,267.4 - 1042.1 (641),2007-2009
McClain,OK,223.1,218.7 - 267.3 (644),2007-2009
McCone,MT,262.7,218.7 - 267.3 (644),2007-2009
McCook,SD,165.9,144.8 - 182.2 (643),2007-2009
McCormick,SC,235.6,218.7 - 267.3 (644),2007-2009
McCracken,KY,184.4,182.3 - 218.6 (644),2007-2009
McCreary,KY,222.3,218.7 - 267.3 (644),2007-2009
McCulloch,TX,249.1,218.7 - 267.3 (644),2007-2009
McCurtain,OK,272.2,267.4 - 1042.1 (641),2007-2009
McDonald,MO,189,182.3 - 218.6 (644),2007-2009
McDonough,IL,220.3,218.7 - 267.3 (644),2007-2009
McDowell,NC,163.1,144.8 - 182.2 (643),2007-2009
McDowell,WV,353.9,267.4 - 1042.1 (641),2007-2009
McDuffie,GA,409.5,267.4 - 1042.1 (641),2007-2009
McHenry,IL,196.7,182.3 - 218.6 (644),2007-2009
McHenry,ND,243,218.7 - 267.3 (644),2007-2009
McIntosh,GA,95,34.9 - 144.7 (644),2007-2009
McIntosh,ND,251.9,218.7 - 267.3 (644),2007-2009
McIntosh,OK,333.1,267.4 - 1042.1 (641),2007-2009
McKean,PA,130.5,34.9 - 144.7 (644),2007-2009
McKenzie,ND,197,182.3 - 218.6 (644),2007-2009
McKinley,NM,195.5,182.3 - 218.6 (644),2007-2009
McLean,IL,185,182.3 - 218.6 (644),2007-2009
McLean,KY,195.9,182.3 - 218.6 (644),2007-2009
McLean,ND,247.9,218.7 - 267.3 (644),2007-2009
McLennan,TX,232.4,218.7 - 267.3 (644),2007-2009
McLeod,MN,171.4,144.8 - 182.2 (643),2007-2009
McMinn,TN,145.7,144.8 - 182.2 (643),2007-2009
McMullen,TX,280,267.4 - 1042.1 (641),2007-2009
McNairy,TN,247.3,218.7 - 267.3 (644),2007-2009
McPherson,NE,136.2,34.9 - 144.7 (644),2007-2009
McPherson,KS,149.4,144.8 - 182.2 (643),2007-2009
McPherson,SD,283,267.4 - 1042.1 (641),2007-2009
Meade,KY,115.4,34.9 - 144.7 (644),2007-2009
Meade,KS,146.2,144.8 - 182.2 (643),2007-2009
Meade,SD,152.2,144.8 - 182.2 (643),2007-2009
Meagher,MT,126.2,34.9 - 144.7 (644),2007-2009
Mecklenburg,NC,160,144.8 - 182.2 (643),2007-2009
Mecklenburg,VA,203.8,182.3 - 218.6 (644),2007-2009
Mecosta,MI,119,34.9 - 144.7 (644),2007-2009
Medina,TX,244.5,218.7 - 267.3 (644),2007-2009
Medina,OH,250.1,218.7 - 267.3 (644),2007-2009
Meeker,MN,208.8,182.3 - 218.6 (644),2007-2009
Meigs,TN,177.2,144.8 - 182.2 (643),2007-2009
Meigs,OH,314.7,267.4 - 1042.1 (641),2007-2009
Mellette,SD,107.3,34.9 - 144.7 (644),2007-2009
Menard,TX,156.7,144.8 - 182.2 (643),2007-2009
Menard,IL,260.2,218.7 - 267.3 (644),2007-2009
Mendocino,CA,175,144.8 - 182.2 (643),2007-2009
Menifee,KY,220.8,218.7 - 267.3 (644),2007-2009
Menominee,WI,180.8,144.8 - 182.2 (643),2007-2009
Menominee,MI,190,182.3 - 218.6 (644),2007-2009
Merced,CA,549.8,267.4 - 1042.1 (641),2007-2009
Mercer,MO,78.6,34.9 - 144.7 (644),2007-2009
Mercer,ND,139.9,34.9 - 144.7 (644),2007-2009
Mercer,PA,188.2,182.3 - 218.6 (644),2007-2009
Mercer,IL,216.6,182.3 - 218.6 (644),2007-2009
Mercer,NJ,240.4,218.7 - 267.3 (644),2007-2009
Mercer,KY,242.8,218.7 - 267.3 (644),2007-2009
Mercer,WV,247.6,218.7 - 267.3 (644),2007-2009
Mercer,OH,299.1,267.4 - 1042.1 (641),2007-2009
Meriwether,GA,229.3,218.7 - 267.3 (644),2007-2009
Merrick,NE,155.6,144.8 - 182.2 (643),2007-2009
Merrimack,NH,153.2,144.8 - 182.2 (643),2007-2009
Mesa,CO,163.7,144.8 - 182.2 (643),2007-2009
Metcalfe,KY,212.5,182.3 - 218.6 (644),2007-2009
Miami,KS,104.2,34.9 - 144.7 (644),2007-2009
Miami,IN,152.9,144.8 - 182.2 (643),2007-2009
Miami,OH,297.9,267.4 - 1042.1 (641),2007-2009
Miami-Dade,FL,156.6,144.8 - 182.2 (643),2007-2009
Middlesex,MA,121.1,34.9 - 144.7 (644),2007-2009
Middlesex,CT,124.1,34.9 - 144.7 (644),2007-2009
Middlesex,NJ,146.8,144.8 - 182.2 (643),2007-2009
Middlesex,VA,151.5,144.8 - 182.2 (643),2007-2009
Midland,MI,156.2,144.8 - 182.2 (643),2007-2009
Midland,TX,163.3,144.8 - 182.2 (643),2007-2009
Mifflin,PA,175.3,144.8 - 182.2 (643),2007-2009
Milam,TX,203.1,182.3 - 218.6 (644),2007-2009
Millard,UT,246,218.7 - 267.3 (644),2007-2009
Mille Lacs,MN,190.1,182.3 - 218.6 (644),2007-2009
Miller,GA,102.9,34.9 - 144.7 (644),2007-2009
Miller,MO,232.7,218.7 - 267.3 (644),2007-2009
Miller,AR,298.3,267.4 - 1042.1 (641),2007-2009
Mills,TX,185.2,182.3 - 218.6 (644),2007-2009
Mills,IA,192,182.3 - 218.6 (644),2007-2009
Milwaukee,WI,235.1,218.7 - 267.3 (644),2007-2009
Miner,SD,188.5,182.3 - 218.6 (644),2007-2009
Mineral,CO,133.8,34.9 - 144.7 (644),2007-2009
Mineral,NV,214.5,182.3 - 218.6 (644),2007-2009
Mineral,MT,246.9,218.7 - 267.3 (644),2007-2009
Mineral,WV,315.8,267.4 - 1042.1 (641),2007-2009
Mingo,WV,659.4,267.4 - 1042.1 (641),2007-2009
Minidoka,ID,165.8,144.8 - 182.2 (643),2007-2009
Minnehaha,SD,168.6,144.8 - 182.2 (643),2007-2009
Missaukee,MI,245.7,218.7 - 267.3 (644),2007-2009
Mississippi,MO,152.5,144.8 - 182.2 (643),2007-2009
Mississippi,AR,482.3,267.4 - 1042.1 (641),2007-2009
Missoula,MT,155.1,144.8 - 182.2 (643),2007-2009
Mitchell,IA,81.9,34.9 - 144.7 (644),2007-2009
Mitchell,NC,126.3,34.9 - 144.7 (644),2007-2009
Mitchell,KS,132.5,34.9 - 144.7 (644),2007-2009
Mitchell,TX,222.7,218.7 - 267.3 (644),2007-2009
Mitchell,GA,424.4,267.4 - 1042.1 (641),2007-2009
Mobile,AL,231.7,218.7 - 267.3 (644),2007-2009
Moca,PR,226.2,218.7 - 267.3 (644),2007-2009
Modoc,CA,216.5,182.3 - 218.6 (644),2007-2009
Moffat,CO,71.7,34.9 - 144.7 (644),2007-2009
Mohave,AZ,191.2,182.3 - 218.6 (644),2007-2009
Moniteau,MO,349.1,267.4 - 1042.1 (641),2007-2009
Monmouth,NJ,144.6,34.9 - 144.7 (644),2007-2009
Mono,CA,122.1,34.9 - 144.7 (644),2007-2009
Monona,IA,383.2,267.4 - 1042.1 (641),2007-2009
Monongalia,WV,221.8,218.7 - 267.3 (644),2007-2009
Monroe,NY,116.1,34.9 - 144.7 (644),2007-2009
Monroe,MO,124.3,34.9 - 144.7 (644),2007-2009
Monroe,WI,135,34.9 - 144.7 (644),2007-2009
Monroe,IN,140.8,34.9 - 144.7 (644),2007-2009
Monroe,KY,142.7,34.9 - 144.7 (644),2007-2009
Monroe,FL,144.8,144.8 - 182.2 (643),2007-2009
Monroe,IA,154.4,144.8 - 182.2 (643),2007-2009
Monroe,TN,194.2,182.3 - 218.6 (644),2007-2009
Monroe,PA,196.4,182.3 - 218.6 (644),2007-2009
Monroe,WV,206.1,182.3 - 218.6 (644),2007-2009
Monroe,AR,207.3,182.3 - 218.6 (644),2007-2009
Monroe,GA,222.9,218.7 - 267.3 (644),2007-2009
Monroe,IL,234.5,218.7 - 267.3 (644),2007-2009
Monroe,MI,247.9,218.7 - 267.3 (644),2007-2009
Monroe,OH,266.7,218.7 - 267.3 (644),2007-2009
Monroe,AL,376.1,267.4 - 1042.1 (641),2007-2009
Monroe,MS,437.6,267.4 - 1042.1 (641),2007-2009
Montague,TX,256.1,218.7 - 267.3 (644),2007-2009
Montcalm,MI,141.6,34.9 - 144.7 (644),2007-2009
Monterey,CA,201.1,182.3 - 218.6 (644),2007-2009
Montezuma,CO,137.3,34.9 - 144.7 (644),2007-2009
Montgomery,IL,110.8,34.9 - 144.7 (644),2007-2009
Montgomery,VA,125.7,34.9 - 144.7 (644),2007-2009
Montgomery,AR,132.7,34.9 - 144.7 (644),2007-2009
Montgomery,PA,133.2,34.9 - 144.7 (644),2007-2009
Montgomery,MD,154,144.8 - 182.2 (643),2007-2009
