FIPS,year,percent_65plus,percent_smokers,pct_diabetes,pct_obese,copd_death_rate,hypertension_death_rate,total_heart_disease_death_rate
42109,2018,18.91751814008589,16.784611339999998,,,40.07,99.1,379.2
42111,2018,22.318334416287634,16.06384496,,,45.41,189.3,466.9
42113,2018,28.406846609611584,15.75101216,,,51.09,284,459.9
42115,2018,23.54043392504931,18.918574709999998,,,52.06,286.6,438.7
42117,2018,22.08650774145982,15.88474953,,,49.67,134.4,439.2
42119,2018,18.04429437767954,15.24686999,,,32.01,159.5,373.6
42121,2018,22.462451905236225,16.90458018,,,56.05,192.2,459.9
42123,2018,22.85403656039038,16.17248342,,,52.98,251.6,429.0
42125,2018,20.576954660947358,15.43068409,,,50.47,213,423.2
42127,2018,24.12491487498784,16.74505526,,,41.76,170.4,464.0
42129,2018,22.720774755392213,14.45201201,,,42.77,174.5,436.3
42131,2018,21.1725181821538,15.4761451,,,45.0,279,498.8
42133,2018,17.452835454965644,15.24144021,,,38.94,167.3,394.9
44001,2018,19.70105064045891,12.51488808,,,32.76,179.9,376.8
44003,2018,18.822575631046064,17.270725510000002,,,47.98,299.3,388.9
44005,2018,22.144959841060246,15.040381150000002,,,32.18,164.4,326.6
44007,2018,15.241469935772342,15.446969560000001,,,39.41,282.7,403.8
44009,2018,20.70469559148909,12.66912412,,,40.24,207.5,346.8
45001,2018,21.755399194696384,17.43344461,,,49.39,177.9,443.5
45003,2018,19.36629900442021,16.97280395,,,52.17,203.8,425.8
45005,2018,19.789332138054682,23.43911909,,,43.14,413.3,622.6
45007,2018,18.054640225271104,18.917386399999998,,,64.24,363.3,452.0
45009,2018,21.762892376681613,19.54919061,,,43.67,385.6,583.4
45011,2018,18.304057573031578,18.157008079999997,,,62.88,219.7,513.9
45013,2018,27.286155996526823,12.537424810000001,,,28.0,169.5,256.9
45015,2018,13.789096761942654,17.65795941,,,59.66,195.9,390.5
45017,2018,23.31250429169814,16.49736323,,,37.13,342.1,430.5
45019,2018,16.423285789543648,15.90969165,,,42.6,235.9,373.2
45021,2018,16.707844889519706,19.71294484,,,75.5,154,583.8
45023,2018,18.632367508667656,19.6852979,,,67.58,532.7,566.7
45025,2018,18.364900503476385,23.28994412,,,64.18,188,597.0
45027,2018,23.540394760239465,20.382249899999998,,,42.22,291.1,508.1
45029,2018,20.08971228368192,19.7647262,,,66.82,506.6,642.4
45031,2018,18.849892898335803,19.554265469999997,,,75.83,188.7,704.2
45033,2018,16.637266431464784,21.82102784,,,65.38,326.7,616.6
45035,2018,14.041364377356613,15.3005014,,,52.13,293.2,425.1
45037,2018,18.966533982013857,16.92564284,,,46.62,283,447.8
45039,2018,21.652663568108686,19.438956670000003,,,50.14,375.8,504.9
45041,2018,16.936294539221997,19.992890940000002,,,61.47,330.6,591.1
45043,2018,27.792775421005274,15.506146199999998,,,44.44,334.6,483.6
45045,2018,15.755478303450502,16.58767424,,,49.26,219.3,403.7
45047,2018,18.424295649956797,18.07774503,,,47.13,328.8,451.8
45049,2018,18.3843291296258,19.4865499,,,49.13,578.9,561.0
45051,2018,23.979599250228855,18.97557828,,,56.93,171.8,451.8
45053,2018,19.370775723058976,18.622253030000003,,,39.93,261.4,392.2
45055,2018,18.4310507279414,19.139432050000003,,,56.6,238,427.3
45057,2018,21.11748303256695,19.248023659999998,,,57.05,213.9,411.2
45059,2018,18.404843773359246,19.99879206,,,73.88,392.5,493.0
45061,2018,18.838903666011333,23.106818179999998,,,57.47,332.4,716.5
45063,2018,15.797519959232206,15.54964086,,,50.47,176.8,409.6
45065,2018,34.768282312925166,16.37860606,,,35.51,299.8,391.7
45067,2018,19.899536321483772,21.21489671,,,58.63,322.6,706.6
45069,2018,18.04713549560473,22.01527364,,,77.87,144.7,733.1
45071,2018,19.649871237936686,18.865066100000004,,,50.87,220.5,452.4
45073,2018,23.266119248598464,18.062482059999997,,,58.08,278.4,453.6
45075,2018,19.684414972475377,21.07004293,,,48.49,424.2,450.6
45077,2018,16.49750449191455,18.00057063,,,64.07,252.7,488.6
45079,2018,12.756094852270147,14.347942080000001,,,37.4,315.2,446.1
45081,2018,19.880374564886992,17.04906071,,,44.29,255.8,428.0
45083,2018,16.12290179125668,17.996826969999997,,,71.3,267.9,474.9
45085,2018,16.362337772180922,19.57283306,,,57.39,349,480.5
45087,2018,20.077587468891817,18.43638762,,,80.18,380.6,599.1
45089,2018,20.986081160556754,18.78614548,,,41.22,403.4,514.6
45091,2018,14.320152530115202,16.836733000000002,,,59.67,302.1,416.4
46003,2018,20.50269299820467,12.64442361,,,39.62,323.9,428.5
46005,2018,17.41301633827281,14.94030077,,,42.27,242.5,395.0
46007,2018,12.438813705729917,26.124642339999998,,,58.17,514.3,533.5
46009,2018,20.65123010130246,16.168840810000003,,,34.93,308,398.6
46011,2018,11.976508823445563,13.03253378,,,37.36,207,406.0
46013,2018,17.172052624856306,14.9943695,,,45.3,216.8,384.7
46015,2018,18.986615678776293,16.401836919999997,,,45.4,171.4,460.6
46017,2018,7.449432659102122,37.02901415,,,83.85,231.2,478.2
46019,2018,19.955135082414905,15.69703307,,,60.91,210.2,363.9
46021,2018,28.330893118594435,14.502765550000001,,,24.55,115.2,339.5
46023,2018,18.5189154431465,20.80221516,,,43.39,308.8,435.2
46025,2018,21.202361782071925,15.45868783,,,42.38,234.7,369.4
46027,2018,12.200529214045627,18.47502776,,,45.19,259.3,470.0
46029,2018,17.668462169585844,15.679804250000002,,,46.67,239.8,384.0
46031,2018,11.201531833413117,33.05311085,,,44.27,162,678.1
46033,2018,30.231502496595553,13.58993254,,,44.79,193.8,373.2
46035,2018,18.646380913869795,15.057481960000002,,,41.82,355,426.8
46037,2018,25.40403123297621,15.78662107,,,43.81,218.9,392.4
46039,2018,21.553308823529413,14.08426713,,,38.37,168.4,373.5
46041,2018,9.50210970464135,28.2262057,,,59.42,169.6,398.4
46043,2018,23.991797676008204,13.06047347,,,44.04,340.4,420.5
46045,2018,21.546818416968446,14.058069439999999,,,34.84,207.2,378.9
46047,2018,28.694362017804153,14.3462744,,,80.04,356,521.7
46049,2018,22.894168466522675,13.947391289999999,,,40.76,154.4,393.3
46051,2018,20.73771645783472,13.348528409999998,,,49.7,234.9,393.2
46053,2018,25.375984721890667,16.641178840000002,,,44.65,221.1,474.5
46055,2018,24.290220820189273,16.53813687,,,53.53,234.3,371.2
46057,2018,15.551894563426687,14.24914135,,,50.74,229.3,372.9
46059,2018,24.938271604938272,12.55537833,,,42.32,543,429.8
46061,2018,15.368608799048753,14.941052560000001,,,27.92,357.4,457.6
46063,2018,17.731629392971247,15.70107563,,,47.23,184.9,415.0
46065,2018,17.344342023412317,14.218105750000001,,,51.21,188.6,393.5
46067,2018,22.940049274568846,13.881473280000002,,,30.19,299.8,433.7
46069,2018,24.704956726986623,13.674237080000001,,,41.7,360.7,424.0
46071,2018,13.392312385600977,26.41692415,,,62.62,223.7,525.0
46073,2018,26.94965449160908,12.818989689999999,,,36.86,395.6,405.2
46075,2018,22.95258620689655,14.14424787,,,51.52,209.7,389.5
46077,2018,23.020706455542022,13.738279679999998,,,41.79,231.3,382.3
46079,2018,21.907315204902336,14.16991024,,,48.47,213,413.6
46081,2018,21.82143273603607,16.42601594,,,55.53,240.2,374.5
46083,2018,12.876945318479462,13.654959820000002,,,33.07,206.8,288.5
46085,2018,15.825446898002102,21.795465489999998,,,51.35,212.8,436.1
46087,2018,18.978753793965364,13.80713411,,,47.22,306.8,419.5
46089,2018,27.988338192419825,14.850964890000002,,,27.49,318.7,375.4
46091,2018,21.011989433042064,14.525079850000001,,,51.57,182.7,386.7
46093,2018,15.3347042972628,16.39003626,,,63.32,215.2,367.7
46095,2018,14.700098328416914,29.245569389999996,,,65.5,331.1,517.6
46097,2018,20.326678765880217,14.183357529999999,,,40.46,252.4,403.8
46099,2018,13.109449610454888,15.794274150000001,,,53.32,286.5,408.9
46101,2018,18.94801599507844,17.28169807,,,34.98,245.1,410.8
46102,2018,7.054636801339753,41.20176338,,,81.22,,
46103,2018,17.87405091558732,15.465404450000001,,,42.33,254,383.4
46105,2018,24.86244841815681,14.46229547,,,49.51,172.8,413.5
46107,2018,28.69446962828649,12.778886039999998,,,52.64,190.4,352.5
46109,2018,19.602929838087896,21.04712897,,,38.33,243.3,402.1
46111,2018,19.574290484140235,14.16629368,,,43.81,339.8,404.0
46115,2018,20.604565083281926,15.213897380000002,,,54.2,196.6,387.2
46117,2018,20.285051375538615,13.52359348,,,64.74,191.7,320.5
46119,2018,24.909222948438632,13.358636760000001,,,33.19,181.4,338.0
46121,2018,7.183992191312835,39.079702759999996,,,79.36,242.6,521.1
46123,2018,22.382079766891277,16.82768697,,,37.99,168.8,451.4
46125,2018,20.6839230586559,14.15483287,,,40.92,237,448.8
46127,2018,18.246628131021193,14.06451041,,,44.99,231.7,320.0
46129,2018,23.699105349643965,14.79830684,,,42.55,135.9,352.2
46135,2018,18.915593831011908,15.74332071,,,40.83,319,407.1
46137,2018,9.693877551020408,32.0249691,,,48.09,232.3,334.5
47001,2018,20.02175993288503,20.71238492,,,61.59,340.3,478.5
47003,2018,14.977821185854392,21.39706097,,,65.57,458.4,610.7
47005,2018,23.593499938446385,22.66448072,,,63.47,268.2,639.8
47007,2018,18.477457501847745,25.607088230000002,,,72.07,213.2,487.1
47009,2018,20.20315081740031,19.05873098,,,56.83,195.2,372.2
47011,2018,17.024754787482486,20.08504157,,,59.3,257.8,562.5
47013,2018,20.668425681618295,25.03455493,,,86.88,453.2,646.3
47015,2018,18.2202216066482,21.47105399,,,57.61,345.3,529.0
47017,2018,20.128686327077748,21.08106302,,,54.57,331.9,754.5
47019,2018,21.897654962156796,23.885720550000002,,,66.55,186.8,485.9
47021,2018,14.937533948940793,20.70870117,,,71.41,318.2,546.4
47023,2018,17.089011307625398,20.59514705,,,50.06,279.6,563.8
47025,2018,19.824175824175825,23.0644226,,,78.98,195.9,644.3
47027,2018,24.42360296991012,25.245028549999997,,,75.06,189.5,579.3
47029,2018,21.044118467287635,24.8749882,,,67.61,257.2,802.4
47031,2018,17.177013798163824,22.575068379999998,,,72.2,393,651.5
47033,2018,18.795467263570227,23.78033753,,,48.15,389.5,733.7
47035,2018,30.677290836653388,19.562027070000003,,,46.7,248.4,442.9
47037,2018,12.240266699106176,20.94883479,,,48.37,275.9,478.5
47039,2018,23.335327805795366,21.24891096,,,52.29,600,632.7
47041,2018,18.44235831719068,22.48234424,,,70.96,,
47043,2018,16.124686599558434,20.99109484,,,58.62,286.1,617.8
47045,2018,17.695649841763665,22.78908359,,,69.31,392.9,741.4
47047,2018,21.348259197159482,18.59537439,,,42.73,280.8,505.7
47049,2018,21.766182731142887,25.01276585,,,102.74,285.3,518.2
47051,2018,19.935614641707406,21.14682604,,,57.84,297.9,558.3
47053,2018,17.910963779463504,22.00261912,,,57.93,410.9,677.7
47055,2018,20.07403382462813,22.59938186,,,59.5,410.2,556.5
47057,2018,20.521243030643557,23.102888940000003,,,78.94,179,495.9
47059,2018,21.535770053785207,21.61583755,,,70.65,286.1,548.1
47061,2018,20.639796224153432,25.332306039999995,,,96.95,324.3,640.8
47063,2018,18.369462625137324,23.64551496,,,81.53,205.4,482.1
47065,2018,17.56553104232033,20.146606670000004,,,55.56,287.1,482.6
47067,2018,21.490626428898032,26.14701706,,,83.2,240.9,560.7
47069,2018,18.00917866751068,24.43560385,,,55.63,380.5,621.4
47071,2018,22.96734519129724,22.08373855,,,55.49,303,684.5
47073,2018,21.146827006153792,20.9004353,,,66.91,360.5,510.8
47075,2018,18.931227301550702,21.98016621,,,48.01,325.7,652.8
47077,2018,18.379015831040274,24.10762937,,,50.52,422.7,571.2
47079,2018,23.258906481939633,22.712845899999998,,,62.1,283.1,678.0
47081,2018,17.487103610988925,23.555494930000002,,,69.8,188.2,475.1
47083,2018,20.391061452513966,23.22395871,,,83.92,284.3,629.3
47085,2018,19.89650153630532,21.83611351,,,72.27,247.2,645.1
47087,2018,22.45903031332258,25.864466280000002,,,92.73,256.5,531.7
47089,2018,20.05295119603051,21.237218719999998,,,60.46,181.3,503.7
47091,2018,22.696072915494543,24.00020293,,,69.33,125.3,455.0
47093,2018,15.764019062407508,20.13521278,,,62.5,314,437.1
47095,2018,15.552855407047387,26.5878434,,,99.35,445.4,680.1
47097,2018,15.578720621610188,25.630421660000003,,,66.38,395.9,687.3
47099,2018,17.68522537753307,22.61132463,,,62.0,258.6,558.5
47101,2018,20.98724532052344,22.01760799,,,60.16,234,531.2
47103,2018,19.292754979671827,23.69646737,,,44.73,238.7,641.4
47105,2018,26.346030669530162,18.322191280000002,,,45.42,236.1,381.1
47107,2018,19.630268486575673,24.9583379,,,62.49,258,582.2
47109,2018,20.696864111498257,25.931235280000003,,,70.01,383.5,684.9
47111,2018,15.723166865659351,22.24297005,,,90.87,325.2,564.0
47113,2018,16.961568804237576,18.91543271,,,44.86,293.5,539.0
47115,2018,20.00839219525841,22.464395510000003,,,75.44,305.8,603.5
47117,2018,16.000118322191327,20.01035686,,,63.3,264.2,592.3
47119,2018,15.900629024216903,21.345346170000003,,,60.21,226.5,463.3
47121,2018,21.110840042286735,23.36115145,,,80.57,280,558.2
47123,2018,21.156713998573558,23.168197940000002,,,62.08,257,457.2
47125,2018,9.199170043640898,21.040558190000002,,,71.24,440.1,503.4
47127,2018,21.186309431624593,18.93547552,,,50.8,328.3,571.4
47129,2018,17.850840531252903,25.68202304,,,88.75,251,495.4
47131,2018,20.373918213648675,22.69704339,,,68.77,351.4,586.8
47133,2018,20.45495740438644,23.815873269999997,,,78.03,179.9,525.5
47135,2018,21.192546583850934,24.270805850000002,,,61.87,484,653.4
47137,2018,27.429249950524444,20.27090712,,,79.22,136.7,541.2
47139,2018,21.036765575127085,22.034333850000003,,,74.27,318.7,580.9
47141,2018,16.634660630031412,22.34786322,,,67.9,274,513.3
47143,2018,18.565221354562304,23.62626376,,,76.57,327.3,572.7
47145,2018,22.710203161966277,21.075741120000004,,,66.67,384,501.1
47147,2018,14.80352351114795,19.354254140000002,,,63.79,224.5,552.3
47149,2018,10.438414647293829,20.32739602,,,55.19,237.3,442.9
47151,2018,16.79680406755039,24.510558079999996,,,106.31,384.8,512.7
47153,2018,20.38815391847425,19.903288699999997,,,74.59,312,491.1
47155,2018,19.716022268757342,20.949278890000002,,,52.58,291.9,468.3
47157,2018,13.546320078174642,20.518386839999998,,,41.32,310.2,508.4
47159,2018,16.977826718053958,21.347941719999998,,,78.29,314.2,520.2
47161,2018,20.229091710110875,21.33174007,,,86.18,353.7,536.6
47163,2018,21.811052100584394,21.503214070000002,,,62.73,247.5,494.5
47165,2018,15.83284441836898,19.07670718,,,53.12,154,442.9
47167,2018,14.395218916460959,20.202888190000003,,,67.73,304.8,565.9
47169,2018,12.725459983685308,20.78012479,,,107.5,270.9,503.9
47171,2018,23.145550443272363,22.353741160000002,,,62.37,231.9,507.7
47173,2018,18.30463710701407,23.49838195,,,79.99,258.5,508.3
47175,2018,23.40794724969634,21.66506513,,,61.21,266,544.2
47177,2018,17.63337089109881,23.2875286,,,64.42,239.7,589.8
47179,2018,18.254171815857177,21.12121181,,,56.04,218.2,472.0
47181,2018,19.41689209498046,25.01753356,,,61.81,302.7,579.2
47183,2018,18.624487474934906,20.68214212,,,59.12,366.9,500.8
47185,2018,20.198626596765855,20.914768,,,79.07,259.5,541.2
47187,2018,13.12365827794015,15.178396689999998,,,39.39,203.6,357.1
47189,2018,15.651205357776297,18.70405244,,,53.84,171.7,413.6
48001,2018,14.604822851623142,18.465774670000002,,,67.93,285.8,666.4
48003,2018,10.049414246849148,13.33784843,,,91.92,526.8,535.8
48005,2018,16.284990208501323,18.282138510000003,,,52.79,397.7,593.7
48007,2018,28.857800904205412,15.659176119999998,,,54.41,331.8,454.7
48009,2018,19.57471264367816,14.030731020000001,,,46.68,421.7,477.4
48011,2018,23.62959020755721,12.55990212,,,63.83,264.2,526.6
48013,2018,14.621835380151824,14.34795536,,,41.93,302.4,454.6
48015,2018,19.13565826797931,14.460404769999998,,,42.89,338.2,449.9
48017,2018,14.483250178189595,17.52428659,,,49.84,252.7,454.1
48019,2018,26.95682695682696,13.67991556,,,45.93,234.4,408.2
48021,2018,15.226052312489175,16.55094158,,,58.31,294.7,435.4
48023,2018,23.705569549398263,14.911362220000001,,,72.22,409.5,524.6
48025,2018,12.329442202852126,16.565025289999998,,,49.11,242.8,531.6
48027,2018,10.827609687194883,17.05435153,,,46.79,362.8,400.8
48029,2018,12.089822919290304,13.66189017,,,36.4,378.1,438.7
48031,2018,24.622252747252748,14.24466753,,,39.56,265.8,358.0
48033,2018,25.50231839258114,11.440265279999998,,,50.65,407.2,466.2
48035,2018,24.676579526544636,15.021915550000001,,,60.55,333.7,498.5
48037,2018,16.570958927504055,18.162710559999997,,,59.73,549.4,626.8
48039,2018,11.841024487173579,13.700971200000001,,,52.86,234.8,445.5
48041,2018,9.174376940486578,15.18712958,,,42.64,257.3,401.5
48043,2018,23.198878343399482,15.09453877,,,46.95,205.9,330.0
48045,2018,26.124338624338623,15.54577643,,,80.78,283.7,439.3
48047,2018,18.10114100577546,18.7553888,,,26.44,290.6,469.1
48049,2018,19.923320994182973,17.62560222,,,80.1,244.9,506.0
48051,2018,20.31088082901554,14.29959288,,,45.02,288.4,698.6
48053,2018,22.429452517742483,14.262770869999999,,,50.64,255.8,374.7
48055,2018,14.39262296981071,16.217376310000002,,,43.15,255.8,436.5
48057,2018,18.112909226190478,14.58409615,,,49.27,247.9,461.1
48059,2018,20.51465332380272,15.824374539999999,,,66.98,366.1,522.8
48061,2018,13.507399221583412,17.31549576,,,24.24,224.4,374.3
48063,2018,18.60124778556574,16.882001329999998,,,69.83,340.5,543.4
48065,2018,19.760279673714003,13.433521939999999,,,77.65,245.5,500.5
48067,2018,22.254700059788746,16.28864508,,,53.97,531,606.8
48069,2018,15.8144438587243,16.33263576,,,56.44,174.7,465.0
48071,2018,11.852606152461695,15.156629590000001,,,64.6,283.8,504.4
48073,2018,17.513984078196295,17.533277690000002,,,55.76,283.3,590.6
48075,2018,15.365686944634312,17.473594809999998,,,79.55,365.3,524.8
48077,2018,22.827335375191424,14.88000233,,,55.92,475.3,478.8
48079,2018,16.072059342988343,17.36117424,,,70.84,278.2,460.2
48081,2018,27.24292101341282,14.66210518,,,73.53,281.2,450.6
48083,2018,24.835663917772198,15.928049119999999,,,63.83,268.2,522.1
48085,2018,10.97124683986072,12.11014578,,,34.27,197.3,325.4
48087,2018,18.660774983004757,17.31312373,,,71.61,474.2,556.6
48089,2018,22.201361182820932,14.63728694,,,38.79,328,505.1
48091,2018,18.084797591483788,12.775454920000001,,,39.73,244.4,408.3
48093,2018,24.46824224519941,15.632846550000002,,,52.77,126.5,496.7
48095,2018,25.605665300037273,15.23278756,,,53.37,220.3,442.8
48097,2018,18.61050760418724,14.850387550000002,,,45.58,244.3,441.7
48099,2018,10.290202164809141,16.75938948,,,65.59,487.6,478.5
48101,2018,24.02315484804631,16.233050379999998,,,52.79,393.2,455.4
48103,2018,11.945320715036804,12.847075829999998,,,82.33,477.5,473.6
48105,2018,17.243384704856062,13.56980596,,,57.81,540.7,553.1
48107,2018,18.684941013185288,16.13330171,,,59.34,391.6,519.9
48109,2018,21.558796718322697,17.54215503,,,45.64,259.9,433.6
48111,2018,11.33780638093934,16.24958384,,,88.97,201.3,462.2
48113,2018,10.73577119820488,14.56634984,,,39.69,324.9,440.1
48115,2018,14.95438318127727,15.895652730000002,,,53.32,478.8,459.1
48117,2018,12.76254609587943,14.989516799999999,,,57.08,401.1,452.9
48119,2018,20.59264816204051,16.70211019,,,59.54,349.7,587.9
48121,2018,10.18700632670386,14.256435940000001,,,55.4,222.9,335.6
48123,2018,19.800059683676515,15.32966248,,,34.3,,
48125,2018,22.72317403065825,16.3934451,,,65.54,369.3,484.3
48127,2018,16.68464933791074,16.09134715,,,27.29,244.1,401.3
48129,2018,23.92156862745098,14.65854956,,,84.02,276.4,543.7
48131,2018,18.067641517897194,16.52438051,,,33.55,304.2,486.2
48133,2018,21.88438233528031,16.17174684,,,82.74,193.8,514.8
48135,2018,9.654853050135836,14.842830869999998,,,96.52,474.3,520.6
48137,2018,28.82599580712788,12.840870760000001,,,34.8,261.7,424.6
48139,2018,12.853200451381518,12.976217380000001,,,53.33,277.3,468.0
48141,2018,12.219878708212589,15.39111835,,,33.06,365.2,367.0
48143,2018,14.28131587049712,17.32096809,,,55.06,234.1,490.0
48145,2018,18.17073878474842,18.3219099,,,46.09,508.7,501.5
48147,2018,18.479465681398324,16.20862324,,,69.43,239.1,629.0
48149,2018,25.358018830603683,13.424476060000002,,,31.66,338.6,479.4
48151,2018,24.836430253860247,14.405721400000001,,,54.01,326,506.0
48153,2018,18.69272004150095,16.67352942,,,59.52,358.2,499.8
48155,2018,26.616288832913522,13.31360917,,,49.48,283,502.3
48157,2018,11.081728908576656,12.32528818,,,26.03,193.8,327.2
48159,2018,21.859343106327707,15.956015269999998,,,50.47,250.5,553.7
48161,2018,19.819091414422154,16.304338880000003,,,63.73,367.1,497.8
48163,2018,12.102320518529513,17.04733036,,,30.79,410.1,506.2
48165,2018,9.024975984630164,15.565200699999998,,,52.98,258.4,454.4
48167,2018,14.403684388115717,15.04772384,,,45.44,247.7,464.1
48169,2018,11.484863046612205,15.81100668,,,77.67,413.1,499.0
48171,2018,29.795520934761445,13.189863570000002,,,31.3,340.1,371.0
48173,2018,15.240833932422717,13.89027987,,,46.41,214.4,419.8
48175,2018,23.23405376910912,14.33504444,,,34.55,263.4,469.1
48177,2018,16.784562821808382,15.441164460000001,,,43.26,361.7,438.3
48179,2018,16.04462382658383,16.599757880000002,,,101.96,396.8,562.5
48181,2018,17.56299191999223,16.41992638,,,73.71,231.7,477.7
48183,2018,15.431112120794152,16.23460919,,,66.97,282.2,546.5
48185,2018,17.373016153547063,17.05918596,,,54.77,296.1,462.4
48187,2018,13.860579632034101,14.224936900000001,,,36.35,263.6,393.1
48189,2018,13.434034075703963,16.70741818,,,62.71,319.2,522.7
48191,2018,23.272727272727273,19.187443090000002,,,79.58,331,512.2
48193,2018,24.973457591128938,14.336309390000002,,,59.64,202.2,467.6
48195,2018,14.6617915904936,16.35169053,,,71.44,256.5,507.1
48197,2018,22.473911936879613,16.966314079999997,,,56.85,287.4,503.4
48199,2018,16.631936540178963,15.06402897,,,85.11,374.3,569.7
48201,2018,10.524621023943146,12.85510412,,,33.46,276.4,417.2
48203,2018,16.942508710801395,16.337824649999998,,,66.68,428.7,513.2
48205,2018,14.828016396364285,13.204570369999999,,,54.78,347.2,495.1
48207,2018,22.33725214949991,15.683924769999999,,,52.5,300.3,494.4
48209,2018,10.97590545382702,15.096591199999999,,,34.96,244.9,351.2
48211,2018,15.136540962288686,14.72002187,,,72.53,324.9,551.7
48213,2018,22.058877263924582,17.166487229999998,,,68.31,404.5,614.6
48215,2018,11.094772340884473,15.12499417,,,22.88,169.1,349.3
48217,2018,20.647034425549567,16.735587900000002,,,64.17,321.5,488.4
48219,2018,14.740324757302686,14.95907162,,,66.3,381.1,455.7
48221,2018,24.653937550891534,13.52211964,,,62.96,329.4,400.3
48223,2018,18.248135445587675,16.80190011,,,57.21,202.6,573.6
48225,2018,22.078203572047858,18.132949559999997,,,58.63,296.3,547.8
48227,2018,13.018789144050105,15.63643446,,,96.42,520.3,710.7
48229,2018,15.079365079365079,19.526452170000002,,,26.99,319.4,368.1
48231,2018,15.843736413887335,16.41428069,,,61.14,304.3,560.6
48233,2018,16.639045409347034,16.14153673,,,99.89,332.9,656.7
48235,2018,21.240105540897098,12.985043269999998,,,52.96,247.2,442.8
48237,2018,16.940509915014164,16.992700199999998,,,65.51,510.6,589.3
48239,2018,17.911554536874746,14.25636096,,,43.77,270.2,533.4
48241,2018,19.628728787497554,17.20009966,,,73.86,335.8,599.6
48243,2018,34.99777084262149,14.576328420000001,,,31.37,180.4,325.9
48245,2018,14.52293135992797,17.14933921,,,58.05,403.3,586.5
48247,2018,17.392141756548536,15.56221532,,,29.73,300.3,402.1
48249,2018,15.423495926980078,15.46435542,,,39.95,286.1,602.5
48251,2018,14.101717498144586,15.60141866,,,67.59,386.7,500.0
48253,2018,15.63978657001913,17.38747354,,,61.44,299.5,521.5
48255,2018,14.106002554278415,16.953278609999998,,,45.32,315.2,524.9
48257,2018,11.973900638452124,16.12336755,,,70.25,268.7,557.3
48259,2018,19.003135758612373,12.20981273,,,39.68,352.3,412.0
48261,2018,14.416475972540047,15.427660130000001,,,24.87,175.1,380.9
48263,2018,27.41046831955923,12.97470899,,,58.86,328.9,473.4
48265,2018,27.55699704283125,14.27317192,,,43.94,261.4,397.8
48267,2018,29.18395573997234,14.363722509999999,,,57.92,291.9,424.7
48269,2018,17.391304347826086,14.518642300000002,,,47.64,366.7,473.1
48271,2018,24.34994582881907,16.119025609999998,,,30.3,194.5,417.3
48273,2018,13.03300566369377,15.77109238,,,35.2,399.1,589.5
48275,2018,19.71600218459858,15.229412779999999,,,51.87,327,493.4
48277,2018,19.320718293148868,18.33806588,,,74.91,261,595.3
48279,2018,16.790048080592232,17.58506441,,,58.47,387.5,502.4
48281,2018,19.622409387716473,14.710413710000001,,,60.54,408.3,399.7
48283,2018,13.545976244494861,16.409156630000002,,,22.93,325.6,464.5
48285,2018,23.312120910808392,13.843953019999999,,,32.41,285.5,457.5
48287,2018,18.330701292624436,14.630889380000001,,,32.9,305.7,482.6
48289,2018,24.507531865585168,15.55956714,,,65.92,294.6,433.1
48291,2018,12.869163888953638,17.4909729,,,84.38,354,639.3
48293,2018,19.496208713532965,17.87017224,,,77.55,387.6,510.1
48295,2018,18.13285457809695,14.269579970000002,,,58.45,421,574.1
48297,2018,20.62067830095489,14.77838769,,,35.27,199.3,453.3
48299,2018,36.19444444444444,14.06601007,,,48.01,203.5,373.6
48301,2018,10.135135135135135,19.10957476,,,84.62,282.9,524.2
48303,2018,12.401382193370543,16.09483684,,,68.57,430.7,506.7
48305,2018,16.7749658002736,16.6757288,,,60.46,425.9,487.5
48307,2018,22.400400902029567,16.29369761,,,72.49,222.2,496.6
48309,2018,14.386929770728099,16.10226677,,,48.34,485.5,466.7
48311,2018,24.350205198358413,13.20099405,,,25.27,294.7,394.1
48313,2018,15.449418645129848,16.53630057,,,59.71,350.5,513.7
48315,2018,26.495209278870398,17.090929629999998,,,89.48,625.9,530.2
48317,2018,11.300827319133955,15.11775605,,,63.88,297.6,463.6
48319,2018,28.739140643343507,13.44330719,,,45.81,308.6,377.4
48321,2018,17.01580703385659,16.66921908,,,49.53,242,529.3
48323,2018,11.76642185462283,17.07820989,,,26.72,202.5,419.0
48325,2018,16.680429397192402,13.93131041,,,40.74,255.6,462.7
48327,2018,31.41509433962264,12.92870756,,,47.0,253.3,436.9
48329,2018,10.312164864786528,13.747403380000002,,,56.04,201,435.7
48331,2018,20.299460970253545,16.01124374,,,51.13,358.6,459.8
48333,2018,28.3022731927094,13.99221903,,,47.85,206.9,442.0
48335,2018,14.428152492668623,14.320149970000001,,,85.21,432,553.5
48337,2018,22.089460784313726,16.02874758,,,63.19,263.1,565.5
48339,2018,13.08950946979331,14.157844630000001,,,54.77,231.9,416.8
48341,2018,11.11321918133093,16.61829647,,,68.07,301.1,525.3
48343,2018,21.791432983825082,16.020425239999998,,,60.91,515.9,597.0
48345,2018,30.681818181818183,15.312082839999999,,,64.42,301,447.2
48347,2018,14.82635318672212,17.41089495,,,65.24,364.9,476.8
48349,2018,17.120881782945737,16.983969440000003,,,58.1,309.8,539.7
48351,2018,20.711221002108935,17.09591011,,,67.73,300.3,662.3
48353,2018,18.28501925805798,15.5324655,,,70.86,565.9,517.2
48355,2018,14.432112610696468,14.496501550000001,,,40.85,372,423.9
48357,2018,11.392661666328806,15.4979748,,,76.32,484,684.4
