County,State,Value,Category Range,Year
Maui,HI,401.5,139.6 - 425.3 (645),2007-2009
Maunabo,PR,374.2,139.6 - 425.3 (645),2007-2009
Maury,TN,538.7,529.4 - 604.5 (642),2007-2009
Maverick,TX,497.7,477.2 - 529.3 (644),2007-2009
Mayaguez,PR,377,139.6 - 425.3 (645),2007-2009
Mayes,OK,651.1,604.6 - 949.9 (643),2007-2009
McClain,OK,649.1,604.6 - 949.9 (643),2007-2009
McCone,MT,547.7,529.4 - 604.5 (642),2007-2009
McCook,SD,450,425.4 - 477.1 (642),2007-2009
McCormick,SC,518.1,477.2 - 529.3 (644),2007-2009
McCracken,KY,684.3,604.6 - 949.9 (643),2007-2009
McCreary,KY,622.7,604.6 - 949.9 (643),2007-2009
McCulloch,TX,618.5,604.6 - 949.9 (643),2007-2009
McCurtain,OK,688.9,604.6 - 949.9 (643),2007-2009
McDonald,MO,582.4,529.4 - 604.5 (642),2007-2009
McDonough,IL,532.2,529.4 - 604.5 (642),2007-2009
McDowell,NC,502.1,477.2 - 529.3 (644),2007-2009
McDowell,WV,719,604.6 - 949.9 (643),2007-2009
McDuffie,GA,563.9,529.4 - 604.5 (642),2007-2009
McHenry,ND,419,139.6 - 425.3 (645),2007-2009
McHenry,IL,454.1,425.4 - 477.1 (642),2007-2009
McIntosh,GA,384.8,139.6 - 425.3 (645),2007-2009
McIntosh,ND,447.2,425.4 - 477.1 (642),2007-2009
McIntosh,OK,710.2,604.6 - 949.9 (643),2007-2009
McKean,PA,573.9,529.4 - 604.5 (642),2007-2009
McKenzie,ND,420.3,139.6 - 425.3 (645),2007-2009
McKinley,NM,380,139.6 - 425.3 (645),2007-2009
McLean,ND,401.3,139.6 - 425.3 (645),2007-2009
McLean,IL,421,139.6 - 425.3 (645),2007-2009
McLean,KY,575.9,529.4 - 604.5 (642),2007-2009
McLennan,TX,507.3,477.2 - 529.3 (644),2007-2009
McLeod,MN,342.4,139.6 - 425.3 (645),2007-2009
McMinn,TN,513.3,477.2 - 529.3 (644),2007-2009
McMullen,TX,482.7,477.2 - 529.3 (644),2007-2009
McNairy,TN,761.3,604.6 - 949.9 (643),2007-2009
McPherson,KS,438.5,425.4 - 477.1 (642),2007-2009
McPherson,SD,441.6,425.4 - 477.1 (642),2007-2009
McPherson,NE,486.2,477.2 - 529.3 (644),2007-2009
Meade,SD,385.4,139.6 - 425.3 (645),2007-2009
Meade,KS,469.1,425.4 - 477.1 (642),2007-2009
Meade,KY,476.3,425.4 - 477.1 (642),2007-2009
Meagher,MT,400.1,139.6 - 425.3 (645),2007-2009
Mecklenburg,NC,411,139.6 - 425.3 (645),2007-2009
Mecklenburg,VA,638,604.6 - 949.9 (643),2007-2009
Mecosta,MI,515.1,477.2 - 529.3 (644),2007-2009
Medina,OH,450.1,425.4 - 477.1 (642),2007-2009
Medina,TX,471.1,425.4 - 477.1 (642),2007-2009
Meeker,MN,344.9,139.6 - 425.3 (645),2007-2009
Meigs,TN,570.2,529.4 - 604.5 (642),2007-2009
Meigs,OH,643.1,604.6 - 949.9 (643),2007-2009
Mellette,SD,459.6,425.4 - 477.1 (642),2007-2009
Menard,IL,482.1,477.2 - 529.3 (644),2007-2009
Menard,TX,493.7,477.2 - 529.3 (644),2007-2009
Mendocino,CA,480.9,477.2 - 529.3 (644),2007-2009
Menifee,KY,651.9,604.6 - 949.9 (643),2007-2009
Menominee,WI,446.4,425.4 - 477.1 (642),2007-2009
Menominee,MI,492.7,477.2 - 529.3 (644),2007-2009
Merced,CA,517.2,477.2 - 529.3 (644),2007-2009
Mercer,ND,400.4,139.6 - 425.3 (645),2007-2009
Mercer,NJ,444.1,425.4 - 477.1 (642),2007-2009
Mercer,IL,475.7,425.4 - 477.1 (642),2007-2009
Mercer,KY,491,477.2 - 529.3 (644),2007-2009
Mercer,PA,519.6,477.2 - 529.3 (644),2007-2009
Mercer,OH,537.8,529.4 - 604.5 (642),2007-2009
Mercer,MO,545.3,529.4 - 604.5 (642),2007-2009
Mercer,WV,611.9,604.6 - 949.9 (643),2007-2009
Meriwether,GA,617.8,604.6 - 949.9 (643),2007-2009
Merrick,NE,420.7,139.6 - 425.3 (645),2007-2009
Merrimack,NH,413.8,139.6 - 425.3 (645),2007-2009
Mesa,CO,435.6,425.4 - 477.1 (642),2007-2009
Metcalfe,KY,653.1,604.6 - 949.9 (643),2007-2009
Miami,KS,458.9,425.4 - 477.1 (642),2007-2009
Miami,OH,461.7,425.4 - 477.1 (642),2007-2009
Miami,IN,497.3,477.2 - 529.3 (644),2007-2009
Miami-Dade,FL,458,425.4 - 477.1 (642),2007-2009
Middlesex,MA,374.5,139.6 - 425.3 (645),2007-2009
Middlesex,CT,400.3,139.6 - 425.3 (645),2007-2009
Middlesex,NJ,440.7,425.4 - 477.1 (642),2007-2009
Middlesex,VA,490.3,477.2 - 529.3 (644),2007-2009
Midland,MI,438.5,425.4 - 477.1 (642),2007-2009
Midland,TX,481.6,477.2 - 529.3 (644),2007-2009
Mifflin,PA,508.9,477.2 - 529.3 (644),2007-2009
Milam,TX,468.3,425.4 - 477.1 (642),2007-2009
Millard,UT,441.8,425.4 - 477.1 (642),2007-2009
Mille Lacs,MN,389.9,139.6 - 425.3 (645),2007-2009
Miller,MO,580.1,529.4 - 604.5 (642),2007-2009
Miller,AR,591,529.4 - 604.5 (642),2007-2009
Miller,GA,730.5,604.6 - 949.9 (643),2007-2009
Mills,IA,448.5,425.4 - 477.1 (642),2007-2009
Mills,TX,488.3,477.2 - 529.3 (644),2007-2009
Milwaukee,WI,505.1,477.2 - 529.3 (644),2007-2009
Miner,SD,475.6,425.4 - 477.1 (642),2007-2009
Mineral,CO,299.8,139.6 - 425.3 (645),2007-2009
Mineral,MT,429.7,425.4 - 477.1 (642),2007-2009
Mineral,WV,602.6,529.4 - 604.5 (642),2007-2009
Mineral,NV,718.1,604.6 - 949.9 (643),2007-2009
Mingo,WV,775.1,604.6 - 949.9 (643),2007-2009
Minidoka,ID,414.8,139.6 - 425.3 (645),2007-2009
Minnehaha,SD,449.9,425.4 - 477.1 (642),2007-2009
Missaukee,MI,612.7,604.6 - 949.9 (643),2007-2009
Mississippi,AR,740.2,604.6 - 949.9 (643),2007-2009
Mississippi,MO,900.9,604.6 - 949.9 (643),2007-2009
Missoula,MT,376.1,139.6 - 425.3 (645),2007-2009
Mitchell,IA,427.6,425.4 - 477.1 (642),2007-2009
Mitchell,KS,442.6,425.4 - 477.1 (642),2007-2009
Mitchell,NC,538.4,529.4 - 604.5 (642),2007-2009
Mitchell,TX,559.2,529.4 - 604.5 (642),2007-2009
Mitchell,GA,646.1,604.6 - 949.9 (643),2007-2009
Mobile,AL,629.3,604.6 - 949.9 (643),2007-2009
Moca,PR,376.9,139.6 - 425.3 (645),2007-2009
Modoc,CA,484,477.2 - 529.3 (644),2007-2009
Moffat,CO,380.7,139.6 - 425.3 (645),2007-2009
Mohave,AZ,564.3,529.4 - 604.5 (642),2007-2009
Moniteau,MO,447.9,425.4 - 477.1 (642),2007-2009
Monmouth,NJ,457.5,425.4 - 477.1 (642),2007-2009
Mono,CA,359.6,139.6 - 425.3 (645),2007-2009
Monona,IA,528.4,477.2 - 529.3 (644),2007-2009
Monongalia,WV,511.1,477.2 - 529.3 (644),2007-2009
Monroe,IN,384.9,139.6 - 425.3 (645),2007-2009
Monroe,NY,409.4,139.6 - 425.3 (645),2007-2009
Monroe,FL,430.2,425.4 - 477.1 (642),2007-2009
Monroe,PA,455.3,425.4 - 477.1 (642),2007-2009
Monroe,IL,461.8,425.4 - 477.1 (642),2007-2009
Monroe,WI,487.3,477.2 - 529.3 (644),2007-2009
Monroe,MI,531,529.4 - 604.5 (642),2007-2009
Monroe,MO,545.5,529.4 - 604.5 (642),2007-2009
Monroe,WV,547.1,529.4 - 604.5 (642),2007-2009
Monroe,OH,564.1,529.4 - 604.5 (642),2007-2009
Monroe,TN,575.4,529.4 - 604.5 (642),2007-2009
Monroe,IA,595.8,529.4 - 604.5 (642),2007-2009
Monroe,AL,625.4,604.6 - 949.9 (643),2007-2009
Monroe,GA,639,604.6 - 949.9 (643),2007-2009
Monroe,MS,656.8,604.6 - 949.9 (643),2007-2009
Monroe,AR,701.6,604.6 - 949.9 (643),2007-2009
Monroe,KY,772.6,604.6 - 949.9 (643),2007-2009
Montague,TX,666.3,604.6 - 949.9 (643),2007-2009
Montcalm,MI,514,477.2 - 529.3 (644),2007-2009
Monterey,CA,390.7,139.6 - 425.3 (645),2007-2009
Montezuma,CO,385.8,139.6 - 425.3 (645),2007-2009
Montgomery,MD,319.7,139.6 - 425.3 (645),2007-2009
Montgomery,PA,415.8,139.6 - 425.3 (645),2007-2009
Montgomery,NC,434.4,425.4 - 477.1 (642),2007-2009
Montgomery,OH,477.9,477.2 - 529.3 (644),2007-2009
Montgomery,IA,478.5,477.2 - 529.3 (644),2007-2009
Montgomery,TX,484.5,477.2 - 529.3 (644),2007-2009
Montgomery,VA,485.9,477.2 - 529.3 (644),2007-2009
Montgomery,IL,515.3,477.2 - 529.3 (644),2007-2009
Montgomery,IN,521.3,477.2 - 529.3 (644),2007-2009
Montgomery,KS,537.4,529.4 - 604.5 (642),2007-2009
Montgomery,AL,544.2,529.4 - 604.5 (642),2007-2009
Montgomery,TN,578.8,529.4 - 604.5 (642),2007-2009
Montgomery,MO,585.1,529.4 - 604.5 (642),2007-2009
Montgomery,AR,597.3,529.4 - 604.5 (642),2007-2009
Montgomery,KY,607.8,604.6 - 949.9 (643),2007-2009
Montgomery,NY,633.5,604.6 - 949.9 (643),2007-2009
Montgomery,MS,685.9,604.6 - 949.9 (643),2007-2009
Montgomery,GA,716.7,604.6 - 949.9 (643),2007-2009
Montmorency,MI,596,529.4 - 604.5 (642),2007-2009
Montour,PA,507,477.2 - 529.3 (644),2007-2009
Montrose,CO,368.6,139.6 - 425.3 (645),2007-2009
Moody,SD,449.3,425.4 - 477.1 (642),2007-2009
Moore,NC,388.9,139.6 - 425.3 (645),2007-2009
Moore,TN,489.4,477.2 - 529.3 (644),2007-2009
Moore,TX,513.2,477.2 - 529.3 (644),2007-2009
Mora,NM,402.4,139.6 - 425.3 (645),2007-2009
Morehouse,LA,701.4,604.6 - 949.9 (643),2007-2009
Morgan,UT,393.4,139.6 - 425.3 (645),2007-2009
Morgan,CO,418.2,139.6 - 425.3 (645),2007-2009
Morgan,TN,448.9,425.4 - 477.1 (642),2007-2009
Morgan,IL,491.5,477.2 - 529.3 (644),2007-2009
Morgan,WV,500,477.2 - 529.3 (644),2007-2009
Morgan,OH,509.9,477.2 - 529.3 (644),2007-2009
Morgan,MO,526.2,477.2 - 529.3 (644),2007-2009
Morgan,GA,537,529.4 - 604.5 (642),2007-2009
Morgan,IN,582.8,529.4 - 604.5 (642),2007-2009
Morgan,KY,618.4,604.6 - 949.9 (643),2007-2009
Morgan,AL,664.4,604.6 - 949.9 (643),2007-2009
Morovis,PR,379.2,139.6 - 425.3 (645),2007-2009
Morrill,NE,432.2,425.4 - 477.1 (642),2007-2009
Morris,NJ,389.1,139.6 - 425.3 (645),2007-2009
Morris,KS,473.2,425.4 - 477.1 (642),2007-2009
Morris,TX,641,604.6 - 949.9 (643),2007-2009
Morrison,MN,410.9,139.6 - 425.3 (645),2007-2009
Morrow,OR,452.8,425.4 - 477.1 (642),2007-2009
Morrow,OH,457.9,425.4 - 477.1 (642),2007-2009
Morton,ND,415.3,139.6 - 425.3 (645),2007-2009
Morton,KS,507.2,477.2 - 529.3 (644),2007-2009
Motley,TX,526.1,477.2 - 529.3 (644),2007-2009
Moultrie,IL,505.9,477.2 - 529.3 (644),2007-2009
Mountrail,ND,499.5,477.2 - 529.3 (644),2007-2009
Mower,MN,319.7,139.6 - 425.3 (645),2007-2009
Muhlenberg,KY,596.9,529.4 - 604.5 (642),2007-2009
Multnomah,OR,416.9,139.6 - 425.3 (645),2007-2009
Murray,MN,387.7,139.6 - 425.3 (645),2007-2009
Murray,GA,660.5,604.6 - 949.9 (643),2007-2009
Murray,OK,713.4,604.6 - 949.9 (643),2007-2009
Muscatine,IA,481.3,477.2 - 529.3 (644),2007-2009
Muscogee,GA,637.8,604.6 - 949.9 (643),2007-2009
Muskegon,MI,507,477.2 - 529.3 (644),2007-2009
Muskingum,OH,536.9,529.4 - 604.5 (642),2007-2009
Muskogee,OK,695.5,604.6 - 949.9 (643),2007-2009
Musselshell,MT,431.9,425.4 - 477.1 (642),2007-2009
Nacogdoches,TX,615.6,604.6 - 949.9 (643),2007-2009
Naguabo,PR,401.5,139.6 - 425.3 (645),2007-2009
Nance,NE,424.8,139.6 - 425.3 (645),2007-2009
Nantucket,MA,389.1,139.6 - 425.3 (645),2007-2009
Napa,CA,412.2,139.6 - 425.3 (645),2007-2009
Naranjito,PR,352,139.6 - 425.3 (645),2007-2009
Nash,NC,502,477.2 - 529.3 (644),2007-2009
Nassau,FL,483.2,477.2 - 529.3 (644),2007-2009
Nassau,NY,518.3,477.2 - 529.3 (644),2007-2009
Natchitoches,LA,547.7,529.4 - 604.5 (642),2007-2009
Natrona,WY,408.5,139.6 - 425.3 (645),2007-2009
Navajo,AZ,415.1,139.6 - 425.3 (645),2007-2009
Navarro,TX,535.6,529.4 - 604.5 (642),2007-2009
Nelson,VA,439,425.4 - 477.1 (642),2007-2009
Nelson,ND,469.2,425.4 - 477.1 (642),2007-2009
Nelson,KY,558.4,529.4 - 604.5 (642),2007-2009
Nemaha,NE,447.2,425.4 - 477.1 (642),2007-2009
Nemaha,KS,507.7,477.2 - 529.3 (644),2007-2009
Neosho,KS,545.7,529.4 - 604.5 (642),2007-2009
Neshoba,MS,686.7,604.6 - 949.9 (643),2007-2009
Ness,KS,439.6,425.4 - 477.1 (642),2007-2009
Nevada,CA,391.7,139.6 - 425.3 (645),2007-2009
Nevada,AR,670.9,604.6 - 949.9 (643),2007-2009
New Castle,DE,452,425.4 - 477.1 (642),2007-2009
New Hanover,NC,476.7,425.4 - 477.1 (642),2007-2009
New Haven,CT,398.7,139.6 - 425.3 (645),2007-2009
New Kent,VA,432.2,425.4 - 477.1 (642),2007-2009
New London,CT,434.7,425.4 - 477.1 (642),2007-2009
New Madrid,MO,855.3,604.6 - 949.9 (643),2007-2009
New York,NY,435.7,425.4 - 477.1 (642),2007-2009
Newaygo,MI,477,425.4 - 477.1 (642),2007-2009
Newberry,SC,539.3,529.4 - 604.5 (642),2007-2009
Newport,RI,467.3,425.4 - 477.1 (642),2007-2009
Newport News,VA,525,477.2 - 529.3 (644),2007-2009
Newton,GA,524.1,477.2 - 529.3 (644),2007-2009
Newton,AR,539.5,529.4 - 604.5 (642),2007-2009
Newton,IN,558.1,529.4 - 604.5 (642),2007-2009
Newton,MO,598.2,529.4 - 604.5 (642),2007-2009
Newton,MS,686.5,604.6 - 949.9 (643),2007-2009
Newton,TX,690.6,604.6 - 949.9 (643),2007-2009
Nez Perce,ID,446,425.4 - 477.1 (642),2007-2009
Niagara,NY,612,604.6 - 949.9 (643),2007-2009
Nicholas,WV,576.9,529.4 - 604.5 (642),2007-2009
Nicholas,KY,685.9,604.6 - 949.9 (643),2007-2009
Nicollet,MN,378,139.6 - 425.3 (645),2007-2009
Niobrara,WY,433.8,425.4 - 477.1 (642),2007-2009
Noble,OH,491.5,477.2 - 529.3 (644),2007-2009
Noble,IN,506.8,477.2 - 529.3 (644),2007-2009
Noble,OK,553.9,529.4 - 604.5 (642),2007-2009
Nobles,MN,301.3,139.6 - 425.3 (645),2007-2009
Nodaway,MO,516,477.2 - 529.3 (644),2007-2009
Nolan,TX,599.9,529.4 - 604.5 (642),2007-2009
Nome,AK,643.9,604.6 - 949.9 (643),2007-2009
Norfolk,MA,381.5,139.6 - 425.3 (645),2007-2009
Norfolk,VA,583.7,529.4 - 604.5 (642),2007-2009
Norman,MN,388.8,139.6 - 425.3 (645),2007-2009
North Slope,AK,639.4,604.6 - 949.9 (643),2007-2009
Northampton,PA,429.3,425.4 - 477.1 (642),2007-2009
Northampton,NC,549.3,529.4 - 604.5 (642),2007-2009
Northampton,VA,567.8,529.4 - 604.5 (642),2007-2009
Northumberland,VA,514.4,477.2 - 529.3 (644),2007-2009
Northumberland,PA,555.7,529.4 - 604.5 (642),2007-2009
Northwest Arctic,AK,484.6,477.2 - 529.3 (644),2007-2009
Norton,KS,513.8,477.2 - 529.3 (644),2007-2009
Norton,VA,631,604.6 - 949.9 (643),2007-2009
Nottoway,VA,693.1,604.6 - 949.9 (643),2007-2009
Nowata,OK,646,604.6 - 949.9 (643),2007-2009
Noxubee,MS,657.5,604.6 - 949.9 (643),2007-2009
Nuckolls,NE,514.1,477.2 - 529.3 (644),2007-2009
Nueces,TX,450.5,425.4 - 477.1 (642),2007-2009
Nye,NV,603.9,529.4 - 604.5 (642),2007-2009
O'Brien,IA,443.9,425.4 - 477.1 (642),2007-2009
Oakland,MI,486.8,477.2 - 529.3 (644),2007-2009
Obion,TN,656.2,604.6 - 949.9 (643),2007-2009
Ocean,NJ,487.5,477.2 - 529.3 (644),2007-2009
Oceana,MI,507.1,477.2 - 529.3 (644),2007-2009
Ochiltree,TX,567.2,529.4 - 604.5 (642),2007-2009
Oconee,GA,474.2,425.4 - 477.1 (642),2007-2009
Oconee,SC,505.6,477.2 - 529.3 (644),2007-2009
Oconto,WI,515.3,477.2 - 529.3 (644),2007-2009
Ogemaw,MI,600.9,529.4 - 604.5 (642),2007-2009
Oglala Lakota,SD,577.1,529.4 - 604.5 (642),2007-2009
Ogle,IL,471.5,425.4 - 477.1 (642),2007-2009
Oglethorpe,GA,487.1,477.2 - 529.3 (644),2007-2009
Ohio,IN,467.1,425.4 - 477.1 (642),2007-2009
Ohio,WV,524.3,477.2 - 529.3 (644),2007-2009
Ohio,KY,568.9,529.4 - 604.5 (642),2007-2009
Okaloosa,FL,461.5,425.4 - 477.1 (642),2007-2009
Okanogan,WA,433.3,425.4 - 477.1 (642),2007-2009
Okeechobee,FL,510.3,477.2 - 529.3 (644),2007-2009
Okfuskee,OK,683,604.6 - 949.9 (643),2007-2009
Oklahoma,OK,554.3,529.4 - 604.5 (642),2007-2009
Okmulgee,OK,673,604.6 - 949.9 (643),2007-2009
Oktibbeha,MS,653.4,604.6 - 949.9 (643),2007-2009
Oldham,KY,430.8,425.4 - 477.1 (642),2007-2009
Oldham,TX,471.6,425.4 - 477.1 (642),2007-2009
Oliver,ND,395.4,139.6 - 425.3 (645),2007-2009
Olmsted,MN,308.6,139.6 - 425.3 (645),2007-2009
Oneida,ID,472.1,425.4 - 477.1 (642),2007-2009
Oneida,WI,485.8,477.2 - 529.3 (644),2007-2009
Oneida,NY,507.3,477.2 - 529.3 (644),2007-2009
Onondaga,NY,411.1,139.6 - 425.3 (645),2007-2009
Onslow,NC,482.3,477.2 - 529.3 (644),2007-2009
Ontario,NY,418.3,139.6 - 425.3 (645),2007-2009
Ontonagon,MI,607,604.6 - 949.9 (643),2007-2009
Orange,VA,352.9,139.6 - 425.3 (645),2007-2009
Orange,NC,399.4,139.6 - 425.3 (645),2007-2009
Orange,VT,404.9,139.6 - 425.3 (645),2007-2009
Orange,CA,420.9,139.6 - 425.3 (645),2007-2009
Orange,FL,431.2,425.4 - 477.1 (642),2007-2009
Orange,NY,504.1,477.2 - 529.3 (644),2007-2009
Orange,IN,559.9,529.4 - 604.5 (642),2007-2009
Orange,TX,627.7,604.6 - 949.9 (643),2007-2009
Orangeburg,SC,585.8,529.4 - 604.5 (642),2007-2009
Oregon,MO,776.5,604.6 - 949.9 (643),2007-2009
Orleans,VT,420,139.6 - 425.3 (645),2007-2009
Orleans,LA,586.8,529.4 - 604.5 (642),2007-2009
Orleans,NY,592,529.4 - 604.5 (642),2007-2009
Orocovis,PR,417.5,139.6 - 425.3 (645),2007-2009
Osage,KS,509.8,477.2 - 529.3 (644),2007-2009
Osage,MO,557.1,529.4 - 604.5 (642),2007-2009
Osage,OK,586.9,529.4 - 604.5 (642),2007-2009
Osborne,KS,464.4,425.4 - 477.1 (642),2007-2009
Osceola,FL,460.1,425.4 - 477.1 (642),2007-2009
Osceola,IA,523,477.2 - 529.3 (644),2007-2009
Osceola,MI,526.5,477.2 - 529.3 (644),2007-2009
Oscoda,MI,617.6,604.6 - 949.9 (643),2007-2009
Oswego,NY,538.5,529.4 - 604.5 (642),2007-2009
Otero,CO,484,477.2 - 529.3 (644),2007-2009
Otero,NM,507.1,477.2 - 529.3 (644),2007-2009
Otoe,NE,360.9,139.6 - 425.3 (645),2007-2009
Otsego,NY,480.6,477.2 - 529.3 (644),2007-2009
Otsego,MI,498.2,477.2 - 529.3 (644),2007-2009
Ottawa,MI,392.4,139.6 - 425.3 (645),2007-2009
Ottawa,KS,470.4,425.4 - 477.1 (642),2007-2009
Ottawa,OH,545.4,529.4 - 604.5 (642),2007-2009
Ottawa,OK,697.1,604.6 - 949.9 (643),2007-2009
Otter Tail,MN,402.2,139.6 - 425.3 (645),2007-2009
Ouachita,LA,533.3,529.4 - 604.5 (642),2007-2009
Ouachita,AR,593.5,529.4 - 604.5 (642),2007-2009
Ouray,CO,273.3,139.6 - 425.3 (645),2007-2009
Outagamie,WI,409.8,139.6 - 425.3 (645),2007-2009
Overton,TN,652.2,604.6 - 949.9 (643),2007-2009
Owen,IN,583.9,529.4 - 604.5 (642),2007-2009
Owen,KY,709.8,604.6 - 949.9 (643),2007-2009
Owsley,KY,781.8,604.6 - 949.9 (643),2007-2009
Owyhee,ID,396.8,139.6 - 425.3 (645),2007-2009
Oxford,ME,430.9,425.4 - 477.1 (642),2007-2009
Ozark,MO,506.1,477.2 - 529.3 (644),2007-2009
Ozaukee,WI,455,425.4 - 477.1 (642),2007-2009
Pacific,WA,559.9,529.4 - 604.5 (642),2007-2009
Page,IA,493.1,477.2 - 529.3 (644),2007-2009
Page,VA,563.2,529.4 - 604.5 (642),2007-2009
Palm Beach,FL,365.3,139.6 - 425.3 (645),2007-2009
Palo Alto,IA,457.1,425.4 - 477.1 (642),2007-2009
Palo Pinto,TX,674.2,604.6 - 949.9 (643),2007-2009
Pamlico,NC,496.5,477.2 - 529.3 (644),2007-2009
Panola,TX,550.4,529.4 - 604.5 (642),2007-2009
Panola,MS,801.1,604.6 - 949.9 (643),2007-2009
Park,CO,313.7,139.6 - 425.3 (645),2007-2009
Park,MT,377.3,139.6 - 425.3 (645),2007-2009
Park,WY,384.6,139.6 - 425.3 (645),2007-2009
Parke,IN,532.4,529.4 - 604.5 (642),2007-2009
Parker,TX,568.7,529.4 - 604.5 (642),2007-2009
Parmer,TX,517.6,477.2 - 529.3 (644),2007-2009
Pasco,FL,446.6,425.4 - 477.1 (642),2007-2009
Pasquotank,NC,517.2,477.2 - 529.3 (644),2007-2009
Passaic,NJ,473.6,425.4 - 477.1 (642),2007-2009
Patillas,PR,393.3,139.6 - 425.3 (645),2007-2009
Patrick,VA,550.9,529.4 - 604.5 (642),2007-2009
Paulding,GA,468.1,425.4 - 477.1 (642),2007-2009
Paulding,OH,489.2,477.2 - 529.3 (644),2007-2009
Pawnee,NE,438.8,425.4 - 477.1 (642),2007-2009
Pawnee,KS,479,477.2 - 529.3 (644),2007-2009
Pawnee,OK,603.9,529.4 - 604.5 (642),2007-2009
Payette,ID,476.3,425.4 - 477.1 (642),2007-2009
Payne,OK,531.7,529.4 - 604.5 (642),2007-2009
Peach,GA,602.2,529.4 - 604.5 (642),2007-2009
Pearl River,MS,642.3,604.6 - 949.9 (643),2007-2009
Pecos,TX,474.9,425.4 - 477.1 (642),2007-2009
Pembina,ND,439.9,425.4 - 477.1 (642),2007-2009
Pemiscot,MO,773.3,604.6 - 949.9 (643),2007-2009
Pend Oreille,WA,466.1,425.4 - 477.1 (642),2007-2009
Pender,NC,444.4,425.4 - 477.1 (642),2007-2009
Pendleton,WV,481.9,477.2 - 529.3 (644),2007-2009
Pendleton,KY,596.3,529.4 - 604.5 (642),2007-2009
Pennington,MN,357,139.6 - 425.3 (645),2007-2009
Pennington,SD,371.3,139.6 - 425.3 (645),2007-2009
Penobscot,ME,475.6,425.4 - 477.1 (642),2007-2009
Penuelas,PR,454,425.4 - 477.1 (642),2007-2009
Peoria,IL,484.8,477.2 - 529.3 (644),2007-2009
Pepin,WI,411.7,139.6 - 425.3 (645),2007-2009
Perkins,SD,424.3,139.6 - 425.3 (645),2007-2009
Perkins,NE,473.5,425.4 - 477.1 (642),2007-2009
Perquimans,NC,523.1,477.2 - 529.3 (644),2007-2009
Perry,IN,455.9,425.4 - 477.1 (642),2007-2009
Perry,OH,495.7,477.2 - 529.3 (644),2007-2009
Perry,PA,498,477.2 - 529.3 (644),2007-2009
Perry,IL,508,477.2 - 529.3 (644),2007-2009
Perry,AR,542.4,529.4 - 604.5 (642),2007-2009
Perry,MO,617.2,604.6 - 949.9 (643),2007-2009
Perry,TN,617.5,604.6 - 949.9 (643),2007-2009
Perry,MS,648.9,604.6 - 949.9 (643),2007-2009
Perry,AL,745.2,604.6 - 949.9 (643),2007-2009
Perry,KY,784.8,604.6 - 949.9 (643),2007-2009
Pershing,NV,530.7,529.4 - 604.5 (642),2007-2009
Person,NC,544.9,529.4 - 604.5 (642),2007-2009
Petersburg,VA,607.4,604.6 - 949.9 (643),2007-2009
Petroleum,MT,455.7,425.4 - 477.1 (642),2007-2009
Pettis,MO,532.5,529.4 - 604.5 (642),2007-2009
Phelps,NE,414.1,139.6 - 425.3 (645),2007-2009
Phelps,MO,596,529.4 - 604.5 (642),2007-2009
Philadelphia,PA,590.1,529.4 - 604.5 (642),2007-2009
Phillips,MT,424.3,139.6 - 425.3 (645),2007-2009
Phillips,CO,450.4,425.4 - 477.1 (642),2007-2009
Phillips,KS,520.3,477.2 - 529.3 (644),2007-2009
Phillips,AR,793.6,604.6 - 949.9 (643),2007-2009
Piatt,IL,454.6,425.4 - 477.1 (642),2007-2009
Pickaway,OH,527.4,477.2 - 529.3 (644),2007-2009
Pickens,GA,465.9,425.4 - 477.1 (642),2007-2009
Pickens,SC,499.9,477.2 - 529.3 (644),2007-2009
Pickens,AL,645.2,604.6 - 949.9 (643),2007-2009
Pickett,TN,609.6,604.6 - 949.9 (643),2007-2009
Pierce,WI,382.4,139.6 - 425.3 (645),2007-2009
Pierce,ND,455,425.4 - 477.1 (642),2007-2009
Pierce,NE,496.7,477.2 - 529.3 (644),2007-2009
Pierce,WA,498.2,477.2 - 529.3 (644),2007-2009
Pierce,GA,671.1,604.6 - 949.9 (643),2007-2009
Pike,IL,440.9,425.4 - 477.1 (642),2007-2009
Pike,PA,485.5,477.2 - 529.3 (644),2007-2009
Pike,OH,523.5,477.2 - 529.3 (644),2007-2009
Pike,AR,606.1,604.6 - 949.9 (643),2007-2009
Pike,IN,620.8,604.6 - 949.9 (643),2007-2009
Pike,MO,632.9,604.6 - 949.9 (643),2007-2009
Pike,AL,663.5,604.6 - 949.9 (643),2007-2009
Pike,GA,679.1,604.6 - 949.9 (643),2007-2009
Pike,MS,743.9,604.6 - 949.9 (643),2007-2009
Pike,KY,748.7,604.6 - 949.9 (643),2007-2009
Pima,AZ,410.2,139.6 - 425.3 (645),2007-2009
Pinal,AZ,382.8,139.6 - 425.3 (645),2007-2009
Pine,MN,405.2,139.6 - 425.3 (645),2007-2009
Pinellas,FL,398.5,139.6 - 425.3 (645),2007-2009
Pipestone,MN,440.9,425.4 - 477.1 (642),2007-2009
Piscataquis,ME,479.5,477.2 - 529.3 (644),2007-2009
Pitkin,CO,139.6,139.6 - 425.3 (645),2007-2009
Pitt,NC,518.4,477.2 - 529.3 (644),2007-2009
Pittsburg,OK,733.3,604.6 - 949.9 (643),2007-2009
Pittsylvania,VA,506.4,477.2 - 529.3 (644),2007-2009
Piute,UT,491.3,477.2 - 529.3 (644),2007-2009
